id,name,disruption_mean,confidence
mn0000189848,Frank Butler,-1.790091445773902e-4,0.5055
mn0000189864,Game Theory,-0.001623874746801352,0.9384
mn0000189898,Enrique Granados,0.2559589800075661,0.7536
mn0000189948,Chad Mitchell,0.7267015539544424,0.9974
mn0000190021,John Holt,-0.006692775103336916,0.9408
mn0000190210,Deerhoof,-4.4154024436513254e-4,0.6187
mn0000190235,Mad Cobra,-0.013737699547253176,0.7536
mn0000190331,Gamma Ray,0.004369373094631418,0.6819
mn0000190531,Frederick Knight,0.2530934487935194,0.7531
mn0000190632,Dottie West,-0.006451912043213331,0.6837
mn0000190653,Leeway,0.2469070927858747,0.7494
mn0000190843,Leftöver Crack,0.008381324147933068,0.7531
mn0000190888,Jeff Lorber,0.4011944818326698,0.8746
mn0000190920,John Vanderslice,3.111175532743958e-4,0.7485
mn0000190946,Lefty Frizzell,-0.04988102908926708,0.9858
mn0000190951,Maggotron,0.40131659279068593,0.8764
mn0000190977,The Age of Love,0.39824385465434486,0.8696
mn0000191022,Johnny Vidacovich,0.40008054852680147,0.8781
mn0000191063,Celtic Frost,-0.030823100713501115,0.9997
mn0000191070,Wang Chung,0.002715215218551956,0.8709
mn0000191376,Magma,0.007044030558353552,1
mn0000191429,Magic Sam,1.4738518097575715e-4,0.51
mn0000191458,Davie Allan & the Arrows,0.26172845610288775,0.7592
mn0000191512,Greg Graffin,0.03451023297087596,0.8761
mn0000191680,Gato Barbieri,-0.0036318038533347426,0.9344
mn0000191699,Gal Costa,-0.0023047096685033662,0.8372
mn0000191701,Chain of Strength,0.5008483511966099,0.9377
mn0000191776,Eric Matthews,-9.053332836598068e-4,0.7452
mn0000191947,War,0.004640129663195179,0.8867
mn0000191958,The Legends,0.001888218174934802,0.7488
mn0000191983,Galactic,-0.0037794730599859955,0.8703
mn0000192028,Francisco Fialho,0.24802945779366253,0.7506
mn0000192064,Gaznevada,0.24837425923973241,0.7506
mn0000192104,Emmett Miller,0.6670683915432171,0.9931
mn0000192338,Madball,0.8242327817754084,1
mn0000192382,Deep Purple,-0.01926209195974076,1
mn0000192415,Walter Page,0.4044065177707628,0.8778
mn0000192436,Chairmen of the Board,3.235992043215278e-5,0.4994
mn0000192527,Gastr del Sol,0.7843589791646585,0.9998
mn0000192537,G-Unit,0.11943352204562403,0.983
mn0000192664,Eric Kamau Grávátt,0.3961688037246207,0.8726
mn0000192883,Fushitsusha,-0.0052706583155252345,0.8708
mn0000192925,John Renbourn,-0.009927488914106957,0.7895
mn0000192972,Don Pullen,0.009741622884066997,0.8188
mn0000193069,Doug E. Fresh & the Get Fresh Crew,0.39659927121243055,0.8709
mn0000193146,Flowered Up,0.24889845794888163,0.7412
mn0000193160,The Maddox Brothers & Rose,-0.029140766625893468,0.9945
mn0000193166,Floyd le Blanc,0.2534382451307041,0.7565
mn0000193194,Day Glo Abortions,0.24809179016583643,0.7524
mn0000193216,Free,-0.006520168273206004,0.9819
mn0000193231,Gang of Four,0.03246579050595415,1
mn0000193305,Cassie,0.005073625203652698,0.8772
mn0000193320,Def Leppard,-0.008488058196217561,1
mn0000193342,Emperor,0.012835024120509497,0.8335
mn0000193444,Cassius,0.07413066994711989,0.8807
mn0000193495,Don Rendell,0.009053540419013621,0.7483
mn0000193584,John Whitehead,0.24368865461209543,0.7455
mn0000193594,Madeleine Peyroux,-8.811517006424048e-4,0.7499
mn0000193601,Gang Starr,-0.0295556191825824,0.9297
mn0000193606,Don Rickles,0.21796486316838787,0.9848
mn0000193682,Gene Barge,0.4014194434764611,0.8762
mn0000193798,The Go Find,0.0027942642731570134,0.743
mn0000193802,Warne Marsh,0.007347617596327462,0.656
mn0000193843,Gene Austin,0.25245988823163745,0.7534
mn0000193847,Doug E. Fresh,0.013008052105578493,0.931
mn0000193848,Geezer Butler,0.06214936774629925,0.9427
mn0000193851,Double Trouble,0.25461214490726763,0.7617
mn0000193963,Warrant,-0.002118959739754765,0.8771
mn0000193973,Legal Weapon,0.0010265313210118632,0.748
mn0000194000,Don Stover,0.24906126355362665,0.7468
mn0000194008,Deicide,0.7281023958012637,0.9983
mn0000194018,Del Shannon,-0.0010702705006514163,0.6062
mn0000194036,Gene Clark,0.0041434630553395585,0.9944
mn0000194063,Lee Ann Womack,-0.013497188821230046,0.9691
mn0000194122,Floyd Jones,-0.007846261326795475,0.7513
mn0000194220,Lee Clayton,0.2510138844832234,0.7458
mn0000194246,Garbage,0.0014175120668093117,0.7112
mn0000194277,Floyd Tillman,-0.0036722867344554464,0.7319
mn0000194375,Gallon Drunk,-0.0054925179596400165,0.7515
mn0000194380,Emmanuel,0.396517703243022,0.8732
mn0000194471,John Redmond,0.24907883981213425,0.7435
mn0000194554,Zyklon,2.8701916848291275e-4,0.5021
mn0000194578,Gang Green,0.5009710558484279,0.9394
mn0000194586,Flux of Pink Indians,0.40158734244549754,0.8716
mn0000194703,The Flying Burrito Brothers,-0.009587548366709314,0.9995
mn0000194738,Los Enanitos Verdes,0.2466733434748169,0.7471
mn0000194743,Grace Slick,0.0014532825286057856,0.938
mn0000194875,Del the Funky Homosapien,-0.0063866488132766856,0.7566
mn0000194907,Daz Dillinger,-0.0028527839258298145,0.7496
mn0000195026,De Danann,0.5730465397571038,0.9693
mn0000195040,Gregg Alexander,-0.004546402458440726,0.745
mn0000195171,Dorothy Love Coates,-0.04502883400447781,0.9403
mn0000195237,Delaney & Bonnie,-4.008116893945171e-4,0.6861
mn0000195305,Focus,-9.75236238579746e-4,0.8134
mn0000195368,Dorothy Norwood,0.49443867683964493,0.9374
mn0000195373,Cesária Évora,0.002608343933441944,0.6893
mn0000195388,Delays,0.0015026638651760471,0.743
mn0000195430,W.C. Handy,0.8421936353745276,1
mn0000195442,Eric Marienthal,0.25512516539378594,0.7584
mn0000195723,Erich Wolfgang Korngold,0.14306432011244746,0.9371
mn0000195750,Flying Bulgar Klezmer Band,-0.24835388490453916,0.7465
mn0000195866,Eric's Trip,0.011686860265186692,0.9405
mn0000195868,"Walter ""Wolfman"" Washington",0.03312020255829801,0.9893
mn0000195874,Madness,0.004459516097607114,0.9146
mn0000195916,John Sinclair,-0.0010460308845457347,0.7502
mn0000196010,Garfield Akers,0.249946178580779,0.7466
mn0000196021,Gene,-0.0020518885761745763,0.935
mn0000196033,Nicolai Gedda,0.2514914579108096,0.7487
mn0000196248,Don Williams,-0.005072665806994381,0.8489
mn0000196254,The Flying Luttenbachers,0.002307403833423133,0.75
mn0000196370,Freestyle,0.6677140556962303,0.9925
mn0000196378,English Dogs,0.2462539018905615,0.7453
mn0000196427,"Walter Bishop, Jr.",-0.004062797294643676,0.752
mn0000196439,Arturo Toscanini,0.5707850655306312,0.9687
mn0000196544,Della Reese,-2.6160079736671378e-5,0.4989
mn0000196621,Valery Gergiev,0.40061059475884975,0.8766
mn0000196629,Warren Smith,0.3845508138779764,0.9827
mn0000196643,David Geringas,0.16650433269138645,0.9394
mn0000196656,Cassiber,0.25101634038620624,0.7506
mn0000196661,Free Kitten,0.25683107317638615,0.7543
mn0000196696,cEvin Key,0.33351544076908485,0.8732
mn0000196826,John Lurie,-0.0010769043080523046,0.7455
mn0000196934,Gene Krupa,0.061629231331837855,0.9528
mn0000196968,Jeff Beck Group,0.2520561602908126,0.7473
mn0000196969,John Martyn,0.001057327955073669,0.6507
mn0000197040,Champion Jack Dupree,3.1230323710126613e-4,0.503
mn0000197150,Decapitated,0.40157780204000465,0.8724
mn0000197221,Tinchy Stryder,-0.07784843181699404,0.7554
mn0000197355,Freeway,0.009868015671076237,0.8704
mn0000197364,David Byrne,0.003906725087708631,0.8707
mn0000197423,Vicente Amigo,0.3987791374994006,0.8717
mn0000197424,Vicente Fernández,0.044913966195710975,0.6264
mn0000197460,Cassandra Wilson,-0.00413091281207383,0.9986
mn0000197475,Gene Loves Jezebel,8.887863568342655e-4,0.7546
mn0000197503,Floyd Red Crow Westerman,0.0012265690259736016,0.7588
mn0000197532,Charles Trénet,-0.11626570687754091,0.6652
mn0000197578,Main,0.2565697332937059,0.7592
mn0000197797,Tony Molina,-0.0018959115825426282,0.7534
mn0000197808,Lem Winchester,0.4108278313230318,0.8831
mn0000197918,George Gershwin,0.2383379549052587,1
mn0000197921,The English Beat,0.0019140508542713566,0.8112
mn0000197969,Gene Maltais,0.2477376287109545,0.7506
mn0000197993,Deltron 3030,0.0031802277001571023,0.878
mn0000198103,Charles Sutton,0.25064239321254317,0.7539
mn0000198162,Johnnie Taylor,0.0033105271395096497,0.7533
mn0000198173,The DeZurik Sisters,0.24776979810534977,0.7453
mn0000198187,Graeme Revell,0.3958856018168942,0.8714
mn0000198220,Esmond Edwards,0.2502295483747207,0.7511
mn0000198293,Der Plan,-1.1939383083852799e-5,0.4991
mn0000198302,The Dream Syndicate,-0.0022004725392861307,0.9082
mn0000198329,Leon Roppolo,0.24883065946122698,0.7441
mn0000198384,Esplendor Geométrico,0.007997807529252051,0.9386
mn0000198426,Changing Faces,0.2608769015572866,0.7617
mn0000198480,Cat Stevens,-0.003278880084667752,0.8771
mn0000198512,Edvard Grieg,0.251805169690056,0.8917
mn0000198532,Doug Sahm,1.4579879740944154e-5,0.5101
mn0000198560,Hui 'Ohana,0.2517056843564512,0.7514
mn0000198629,Garden Variety,0.3969834734642086,0.8759
mn0000198783,Johnny Horton,-0.008876313934712204,0.9812
mn0000198869,Derek & Clive,0.2498906241710402,0.752
mn0000198880,Genitorturers,0.24454030280916964,0.7437
mn0000198901,Webb Pierce,0.0034376361498467687,0.5774
mn0000198922,Esquerita,-0.018443145571065567,0.8918
mn0000198923,Esquivel,0.006295240837301855,0.7349
mn0000198942,Genoa Keawe,0.4961284671029985,0.9341
mn0000199090,Denise LaSalle,0.5036192505171275,0.9355
mn0000199102,Essential Logic,0.49611296329745375,0.9352
mn0000199172,Charles Waters,0.2540556092408629,0.7537
mn0000199185,Vladimir Ussachevsky,0.1223500334423344,0.9918
mn0000199229,Johnny Bond,-6.471266510047925e-5,0.5029
mn0000199240,G.G. Allin,-2.450524896917112e-5,0.5054
mn0000199261,Johnny Jones,-0.03891772499032992,0.7471
mn0000199345,Charalambides,0.49954192718854173,0.9381
mn0000199369,Cat Anderson,0.01324128753926642,0.9399
mn0000199383,Leonard Caston,0.24972534327425375,0.7542
mn0000199728,Johnnie Johnson,0.0328906322487043,0.7526
mn0000199740,Charles Wright & the Watts 103rd Street Rhythm Band,0.4046144630330368,0.8781
mn0000199749,Geoff Muldaur,0.032473534271279754,0.7494
mn0000199774,Johnny Carroll,0.01645084270481307,0.7542
mn0000199849,Foday Musa Suso,-3.7147884999144086e-5,0.5075
mn0000199860,Way Out West,0.2573583383908171,0.7569
mn0000199871,Dennis Alcapone,0.6662431609510865,0.9933
mn0000199917,Chantal Kreviazuk,0.25322527828546143,0.7521
mn0000199995,Genesis,-0.0018741891836428722,0.6628
mn0000200074,Lenny Kravitz,5.211946604449223e-4,0.7019
mn0000200129,DeVante Swing,-0.06231989255812277,0.7556
mn0000200301,Ira Gershwin,0.25129017264325854,0.7533
mn0000200322,"Johnny ""Hammond"" Smith",0.24966758609265371,0.7466
mn0000200441,G.L.O.B.E. & Whiz Kid,0.24458564374925063,0.7466
mn0000200448,Erma Franklin,0.2521395423656286,0.7544
mn0000200679,Twista,0.056691802097186224,0.9996
mn0000200715,Geoff Moore,0.2026618006711806,0.7564
mn0000200775,Ernest Tubb,0.03918536269342855,0.867
mn0000200776,Ernest V. Stoneman,0.3979036530455948,0.8727
mn0000200777,Ernestine Anderson,0.5694238466320078,0.9674
mn0000200791,Waylon Jennings,-0.008149362015439714,0.9889
mn0000200818,"George ""Harmonica"" Smith",-0.027063881301615526,0.8798
mn0000200882,Gene Pitney,-8.551174758995243e-5,0.5078
mn0000200885,Leonard Feather,0.24668767610356077,0.7444
mn0000200903,Twink,0.005409586327174331,0.8763
mn0000200968,Gene Simmons,-6.575759375127854e-4,0.6752
mn0000201008,Geno Washington & the Ram Jam Band,0.2543190542871539,0.7506
mn0000201022,Lenny Welch,0.2460582607086211,0.7489
mn0000201297,Foghat,0.003449685638196795,0.8317
mn0000201312,Human Feel,0.011647836968963429,0.8725
mn0000201469,Humate,0.5730136341681787,0.9692
mn0000201488,Earle H. Hagen,0.24709408536740912,0.7451
mn0000201515,Leon Thomas,0.001395902605372354,0.6973
mn0000201537,Leona Williams,0.2481944240860607,0.7531
mn0000201593,Destruction,0.011628326043741843,0.9352
mn0000201611,WestBam,0.003116243713803355,0.8729
mn0000201667,Vickie Winans,0.3986170137799013,0.8733
mn0000201668,Drive-By Truckers,-8.267745103870206e-7,0.5011
mn0000201678,Vince Guaraldi,-1.7831555068662995e-5,0.4977
mn0000201680,Humble Gods,0.24863329445231136,0.7537
mn0000201760,George Benson,0.0028407236951773214,0.5743
mn0000201958,General Public,0.24991847840141104,0.755
mn0000201983,Westlife,2.2318789444948644e-4,0.5069
mn0000201996,Geno Washington,0.012315706441946921,0.8781
mn0000202010,General Trees,0.037152162560224036,0.756
mn0000202033,Tony Trischka,0.628095885923289,0.9848
mn0000202187,Ernest Ranglin,0.015294884283778953,0.6835
mn0000202235,G.B.H.,0.008357585339055038,0.971
mn0000202344,Vicki Sue Robinson,0.2468190885636225,0.7467
mn0000202545,Generation X,-0.002437260577098949,0.776
mn0000202553,Wellman Braud,0.4040044316574112,0.8781
mn0000202554,Johnny Mandel,0.7700355937406801,0.9998
mn0000202644,Doyle Lawson,-0.009245056904115655,0.7539
mn0000202806,Luniz,0.011458488876609114,0.8087
mn0000202825,Tuff,0.25369995306623006,0.7547
mn0000202899,Johnny Marr,0.03904524988822464,0.6887
mn0000203008,Rush,-0.012844615187161556,0.9945
mn0000203013,Los Terricolas,0.25172602743140926,0.7511
mn0000203175,Wendy Carlos,0.7032561954276298,1
mn0000203208,Dream Warriors,0.004667589062452208,0.8767
mn0000203284,Lung Leg,0.4077461376617601,0.8795
mn0000203286,Tuck Andress,0.25489708177514003,0.7556
mn0000203303,Charles Wright,-0.013002260445875005,0.9395
mn0000203416,Tuff Crew,0.5055235410703373,0.9431
mn0000203516,Ernie Fields,0.25411877578858705,0.7508
mn0000203581,Weston,0.0038634290687002116,0.7478
mn0000203592,Max Richter,0.013467870129525994,0.8059
mn0000203639,Johnny Rivers,0.0013196946646990592,0.654
mn0000203652,Ernie Isley,-0.0018488799434346,0.7509
mn0000203670,Verónica Castro,0.39886991809525923,0.8721
mn0000203695,Luscious Jackson,-0.0017604781882433148,0.6519
mn0000203710,Tubeway Army,0.7036509527202445,0.997
mn0000203711,Tuck & Patti,3.744688013136534e-5,0.5035
mn0000203804,Victor Borge,0.5032252450876843,0.9422
mn0000203963,Downchild Blues Band,0.0024670878718232874,0.7514
mn0000203978,Jascha Heifetz,0.05579317955998711,0.9395
mn0000204022,Los Teen Tops,0.24923661402975153,0.749
mn0000204135,"William Frank ""Bill"" Reichenbach Jr.",0.25201679547236266,0.7567
mn0000204186,Tung Twista,0.2457139545633283,0.7485
mn0000204305,Versus,-0.002653198879542687,0.9361
mn0000204308,Dr. Alimantado,0.2517912164835092,0.7467
mn0000204337,Vess L. Ossman,0.2526794795422959,0.7542
mn0000204386,James Taylor,-7.471717102972034e-4,0.5852
mn0000204416,Dr. Octagon,0.4978820846624329,0.9374
mn0000204460,Errol Thompson,0.24515090063116374,0.7462
mn0000204487,Johnny Ramone,-0.06484741150993689,0.9668
mn0000204665,George Guest,0.25321583162395606,0.752
mn0000204708,Dr. Feelgood,0.002302891167202347,0.7503
mn0000204714,Johnny Shines,-0.007368843619170024,0.858
mn0000204786,Humble Beginnings,0.24695343168071393,0.746
mn0000204847,Wheatus,0.24575705129944875,0.7462
mn0000204850,Charles Earland,0.25491653990687524,0.7466
mn0000204863,Gridlock,0.2557558132991521,0.758
mn0000204901,Sarah Vaughan,-0.09395201462244404,1
mn0000204930,Johnny St. Cyr,0.2419636043090345,0.7408
mn0000205059,Vernon Handley,0.25338604030657425,0.7543
mn0000205130,Ernie Wilkins,0.3995099318247339,0.8777
mn0000205180,Dr. John,0.013098179134159376,0.9433
mn0000205185,Tupac Shakur,0.7258455950630589,0.9979
mn0000205209,Duff McKagan,-8.24041923983033e-4,0.7511
mn0000205254,Vic Damone,-0.00878007613685675,0.6902
mn0000205313,Derrick May,0.002447477958311431,0.6487
mn0000205509,Dennis McGee,0.6230993893790893,0.983
mn0000205520,Tullycraft,-0.010133163816537902,0.8773
mn0000205538,Turning Point,0.25082105747360595,0.753
mn0000205575,Dr. Hook & the Medicine Show,-4.3909400388325625e-4,0.7478
mn0000205627,Charlie Chaplin,0.2532741249845764,0.7536
mn0000205647,Bertram Turetzky,0.4011688884702356,0.8743
mn0000205740,Charles Moore,0.251894297256757,0.7536
mn0000205808,Turley Richards,0.24862299609553148,0.7476
mn0000205837,Tuts Washington,0.5018046235204953,0.9391
mn0000205838,DragonForce,-0.0014417517232393738,0.7474
mn0000205873,Mark Twain,0.2559213155870767,0.7544
mn0000205959,Tycho,0.007970349145085338,0.6824
mn0000205999,Tyla Gang,0.25508903578561454,0.7544
mn0000206212,Charlie Brown,0.24847390137284361,0.7552
mn0000206239,Leo Rowsome,0.3961205736484232,0.872
mn0000206241,Eurythmics,0.001367950254203646,0.7869
mn0000206257,Dozer,0.2580934261461838,0.7576
mn0000206390,Dr. Strangely Strange,0.4997223741555593,0.938
mn0000206407,Descendents,0.0034761553632205134,0.6612
mn0000206420,Eskorbuto,0.2534841296956391,0.7548
mn0000206464,Tyrannosaurus Rex,4.348496929772853e-4,0.6873
mn0000206465,Type O Negative,0.0010695695287010992,0.6245
mn0000206529,Desert Rose Band,0.001854576903434237,0.6866
mn0000206538,Charles Lloyd,-0.006305991889881773,0.8891
mn0000206658,Werly Fairburn,0.24622314576619245,0.7464
mn0000206668,Des'ree,0.0032698058195725585,0.75
mn0000206681,Charlie Chaplin,0.39870366949603414,0.8755
mn0000206785,"Joe ""Fox"" Smith",0.5022499805207982,0.9367
mn0000206812,Tussle,-0.0017923670557337143,0.7579
mn0000206967,Erroll Garner,-0.02071455932878182,0.9171
mn0000206973,Vic Chesnutt,-1.9009687526061074e-5,0.5012
mn0000207046,James White,0.24891355551957378,0.7471
mn0000207127,Ricky Van Shelton,-3.393080891393925e-6,0.5013
mn0000207133,Charlie Mariano,0.0012467169324170506,0.7495
mn0000207261,Charlie Lowe,0.2425014507425445,0.7457
mn0000207290,DeVotchKa,0.006575803037270317,0.8727
mn0000207307,Pierre Hantaï,0.5061148771481465,0.9417
mn0000207353,James Williamson,0.699576480639895,0.994
mn0000207496,Charlie Johnson,0.24042188582879134,0.7414
mn0000207644,The Charlie Daniels Band,0.5747390763207789,0.9689
mn0000207670,Charlie Hunter Trio,0.4030605394375829,0.8782
mn0000207722,Dubstar,0.035194205702860464,0.8685
mn0000207735,Charlie Feathers,0.017197318263416573,0.9933
mn0000207759,Etta Baker,-0.03963431747307978,0.8694
mn0000207774,James Warren,0.24517457418317562,0.7454
mn0000207791,Les Sexareenos,0.252704005012243,0.7506
mn0000207805,Friedrich Gulda,0.2525872808796084,0.7494
mn0000207904,Eubie Blake,0.7271631473011605,0.9978
mn0000207939,Nikolaus Harnoncourt,0.7515887094564342,0.9987
mn0000207947,Lynn Harrell,0.4974274548620817,0.9357
mn0000207988,Joe Morello,-8.66743138399458e-4,0.508
mn0000207994,Lou Harrison,5.936978470745622e-4,0.5118
mn0000208035,Joe Newman,-0.0034750621978299617,0.7444
mn0000208076,Luther Vandross,-0.0294871729009986,1
mn0000208147,Ricky Skaggs & Kentucky Thunder,0.25295595507951785,0.7471
mn0000208303,Jane Siberry,-0.002788301706244573,0.9936
mn0000208404,Dexter Gordon,-0.029632126975532257,0.9975
mn0000208466,Ethyl Meatplow,0.0013509474068616142,0.7468
mn0000208468,Etoile de Dakar,0.39967172355990727,0.8732
mn0000208473,Dub War,0.2513222268033946,0.7528
mn0000208582,Lesley Gore,2.7455834337091443e-4,0.503
mn0000208687,Joe Mensah,0.2531226721313261,0.754
mn0000208688,Joe Mondragon,0.25554530889211374,0.7553
mn0000208774,Janet Jackson,7.095751055955186e-4,0.5393
mn0000208795,"Joe ""Tricky Sam"" Nanton",0.669048937236308,0.9915
mn0000208893,Vetiver,0.002892042794849886,0.7539
mn0000208936,James Poyser,0.25315967569404446,0.7496
mn0000208997,Rita Coolidge,0.007988394510160863,0.9364
mn0000209088,Joe Meek,0.022246074143695317,0.9941
mn0000209096,James Peterson,0.25025665247812723,0.7497
mn0000209142,George Harrison,0.03404930951949845,1
mn0000209318,The Ugly Ducklings,0.24927413137420187,0.7502
mn0000209443,Vin Bruce,0.24912229644689657,0.7494
mn0000209517,Wilbert Harrison,0.24912704803849428,0.7487
mn0000209620,Lorenz Hart,0.407438226252931,0.8825
mn0000209746,Janet Kay,0.24603842731563025,0.7471
mn0000209758,Rising Sons,0.400681121372639,0.8775
mn0000209773,Joe Pass,-3.3640757469921695e-6,0.5022
mn0000209972,Joe Pizzulo,0.24879331354416867,0.7491
mn0000210167,Joe Terry,0.2513302833253895,0.7497
mn0000210276,Wesley Willis,0.40320797088698984,0.8779
mn0000210302,Ruth Ruth,0.2480194419069273,0.7543
mn0000210323,Joe Tex,0.0039481434842821815,0.7678
