,ni,nj,nk,disruption,name,confidence
mn0000141151,2.0,1.0,1741.0,0.0005733944954128441,Joe Henry,0.5908
mn0000498484,0.0,2.0,1891.0,-0.0010565240359218173,The Rembrandts,0.6662
mn0000591459,10.0,0.0,12.0,0.45454545454545453,Tiësto,0.9662
mn0000285943,0.0,1.0,4.0,-0.2,Louis Johnson,0.5879
mn0000207133,1.0,0.0,798.0,0.0012515644555694619,Charlie Mariano,0.5899
mn0000990368,6.0,0.0,885.0,0.006734006734006734,Foals,0.882
mn0000609590,7.0,3.0,1550.0,0.002564102564102564,Caribou,0.768
mn0000471156,3.0,2.0,527.0,0.0018796992481203006,Mickey Gilley,0.5889
mn0000043520,3.0,1.0,660.0,0.0030120481927710845,Susan Tedeschi,0.6687
mn0000792733,8.0,4.0,2268.0,0.0017543859649122807,Ben Harper,0.7632
mn0000199229,1.0,1.0,129.0,0.0,Johnny Bond,0.5027
mn0000030821,5.0,2.0,107.0,0.02631578947368421,The Sons of the Pioneers,0.7205
mn0000809334,3.0,1.0,809.0,0.0024600246002460025,Jan Garbarek,0.6607
mn0000815167,1.0,3.0,594.0,-0.0033444816053511705,Warren G,0.6547
mn0000602319,1.0,0.0,15.0,0.0625,The Artifacts,0.5873
mn0000279676,1.0,0.0,959.0,0.0010416666666666667,Lordz of Brooklyn,0.5918
mn0000093266,3.0,4.0,238.0,-0.004081632653061225,Ithamara Koorax,0.5675
mn0000049374,7.0,4.0,1738.0,0.0017152658662092624,Simple Minds,0.7065
mn0000376608,9.0,5.0,199.0,0.018779342723004695,The Marvelettes,0.7518
mn0000213165,1.0,4.0,572.0,-0.005199306759098787,Jan & Dean,0.7264
mn0000033078,0.0,2.0,150.0,-0.013157894736842105,Art of Trance,0.6709
mn0000104605,2.0,0.0,534.0,0.0037313432835820895,Cosmic Baby,0.6733
mn0000620392,5.0,0.0,504.0,0.009823182711198428,Muslimgauze,0.8486
mn0000505154,6.0,0.0,239.0,0.024489795918367346,Art Taylor,0.8814
mn0000894827,2.0,3.0,485.0,-0.0020408163265306124,"Oscar Brown, Jr.",0.585
mn0000952794,6.0,6.0,299.0,0.0,Harry Belafonte,0.5019
mn0000786080,5.0,0.0,40.0,0.1111111111111111,James Moody,0.8405
mn0000118326,0.0,1.0,2.0,-0.3333333333333333,Chroma,0.5801
mn0000184914,1.0,0.0,128.0,0.007751937984496124,Dominique A,0.5858
mn0000620759,0.0,1.0,80.0,-0.012345679012345678,Alain Bashung,0.5782
mn0000046727,2.0,1.0,505.0,0.001968503937007874,Edwin Starr,0.5769
mn0000117001,2.0,3.0,271.0,-0.0036231884057971015,Barrett Strong,0.5712
mn0000035021,14.0,0.0,108.0,0.11475409836065574,Smokey Robinson & the Miracles,0.9917
mn0000578744,1.0,1.0,621.0,0.0,William Bell,0.5045
mn0000115124,1.0,1.0,459.0,0.0,Nathaniel Mayer,0.497
mn0000840188,1.0,0.0,11.0,0.08333333333333333,Scared of Chaka,0.5914
mn0000668922,3.0,4.0,552.0,-0.0017889087656529517,Heaven 17,0.5805
mn0000504276,4.0,5.0,449.0,-0.002183406113537118,The Selecter,0.5685
mn0000337271,1.0,1.0,547.0,0.0,Jessi Colter,0.5038
mn0000934069,12.0,6.0,696.0,0.008403361344537815,Brenda Lee,0.8379
mn0000224828,0.0,1.0,26.0,-0.037037037037037035,Jeff Hanneman,0.5886
mn0001175393,11.0,0.0,38.0,0.22448979591836735,Darius Milhaud,0.9791
mn0000005859,0.0,1.0,183.0,-0.005434782608695652,Richard Maxfield,0.5811
mn0000680409,1.0,0.0,10.0,0.09090909090909091,Hobart Smith,0.5863
mn0000323194,1.0,3.0,1292.0,-0.0015432098765432098,Jerry Cantrell,0.6562
mn0000847880,3.0,3.0,1488.0,0.0,Phil Keaggy,0.5055
mn0000048816,1.0,5.0,188.0,-0.020618556701030927,Bernadette Peters,0.7855
mn0000855531,16.0,11.0,428.0,0.01098901098901099,Barbra Streisand,0.769
mn0000534880,28.0,3.0,69.0,0.25,Béla Bartók,0.9999
mn0000245760,2.0,3.0,157.0,-0.006172839506172839,Les McCann,0.5809
mn0000684253,4.0,9.0,255.0,-0.018656716417910446,Wynton Kelly,0.8079
mn0000102781,1.0,0.0,441.0,0.0022624434389140274,Carl Perkins,0.5871
mn0000746010,1.0,6.0,2916.0,-0.0017105713308244953,Spirit,0.8326
mn0000290816,4.0,6.0,2625.0,-0.0007590132827324478,Ron Sexsmith,0.6479
mn0000286355,4.0,3.0,1787.0,0.0005574136008918618,Mark Eitzel,0.5762
mn0000467382,5.0,8.0,2665.0,-0.0011202389843166542,Michael Penn,0.7045
mn0000240923,6.0,2.0,2944.0,0.0013550135501355014,Sam Phillips,0.7846
mn0000345245,8.0,1.0,2028.0,0.003436426116838488,Ray Davies,0.9087
mn0001319058,7.0,3.0,197.0,0.01932367149758454,György Ligeti,0.769
mn0001510582,5.0,0.0,21.0,0.19230769230769232,Giacinto Scelsi,0.8402
mn0000689965,0.0,3.0,428.0,-0.0069605568445475635,Z.Z. Hill,0.7399
mn0000262183,0.0,1.0,236.0,-0.004219409282700422,Little Johnny Taylor,0.59
mn0000645956,11.0,3.0,251.0,0.03018867924528302,Burzum,0.9146
mn0000667111,1.0,1.0,786.0,0.0,Gorgoroth,0.5025
mn0000036460,1.0,0.0,76.0,0.012987012987012988,Smart Went Crazy,0.5782
mn0000894335,29.0,15.0,189.0,0.060085836909871244,The Platters,0.9619
mn0000505863,3.0,0.0,2648.0,0.001131648434552999,Milk 'N' Cookies,0.7388
mn0000105561,13.0,4.0,785.0,0.011221945137157107,Coil,0.9357
mn0000742116,12.0,2.0,357.0,0.026954177897574125,Pan Sonic,0.9609
mn0000489207,2.0,1.0,616.0,0.0016155088852988692,Annette Peacock,0.5827
mn0000745318,8.0,5.0,243.0,0.01171875,Pale Saints,0.705
mn0000028053,3.0,0.0,0.0,1.0,Steve Allen,0.7332
mn0001253710,9.0,0.0,9.0,0.5,Mort Sahl,0.9574
mn0000100070,1.0,0.0,198.0,0.005025125628140704,Johnny Rzeznik,0.5819
mn0000732870,0.0,1.0,1200.0,-0.0008326394671107411,A Place to Bury Strangers,0.5884
mn0000849405,3.0,0.0,257.0,0.011538461538461539,Marques Houston,0.7353
mn0000673752,1.0,4.0,567.0,-0.005244755244755245,Lloyd,0.7251
mn0001028077,6.0,6.0,532.0,0.0,The-Dream,0.4992
mn0000128143,6.0,9.0,387.0,-0.007462686567164179,Trey Songz,0.6881
mn0000072109,4.0,0.0,1011.0,0.003940886699507389,Bill Callahan,0.798
mn0000099508,3.0,3.0,2468.0,0.0,The Kills,0.5052
mn0000949143,4.0,2.0,1003.0,0.0019821605550049554,DJ Krush,0.6556
mn0000755501,3.0,2.0,210.0,0.004651162790697674,Sonny Terry & Brownie McGhee,0.5897
mn0000759001,3.0,1.0,1269.0,0.0015710919088766694,Big Boys,0.6585
mn0000273382,1.0,3.0,52.0,-0.03571428571428571,Joseph Spence,0.6579
mn0000787579,5.0,4.0,1386.0,0.0007168458781362007,The Decemberists,0.5772
mn0000648097,0.0,2.0,265.0,-0.00749063670411985,Guadalcanal Diary,0.6706
mn0000032971,2.0,5.0,2607.0,-0.0011476664116296864,The Beautiful South,0.7259
mn0000802464,1.0,5.0,3050.0,-0.0013089005235602095,Freedy Johnston,0.7919
mn0000411487,2.0,0.0,39.0,0.04878048780487805,The RH Factor,0.6753
mn0000956973,1.0,9.0,193.0,-0.03940886699507389,Hilary Duff,0.9336
mn0000219966,3.0,2.0,1142.0,0.0008718395815170009,Vision of Disorder,0.5779
mn0000801762,3.0,0.0,30.0,0.09090909090909091,Floyd Cramer,0.7398
mn0000594267,7.0,1.0,8.0,0.375,Moon Mullican,0.8786
mn0000738919,2.0,0.0,118.0,0.016666666666666666,Cecil Gant,0.6686
mn0000154417,3.0,5.0,820.0,-0.0024154589371980675,Clutch,0.6474
mn0000113480,25.0,6.0,3002.0,0.006264424662050775,Jaco Pastorius,0.9964
mn0000838962,2.0,3.0,729.0,-0.0013623978201634877,Seam,0.5898
mn0000046505,1.0,0.0,639.0,0.0015625,Super 5 Thor,0.5949
mn0000293490,5.0,7.0,252.0,-0.007575757575757576,Sarah Brightman,0.6394
mn0000081335,3.0,0.0,14.0,0.17647058823529413,Katherine Jenkins,0.7393
mn0002113213,1.0,1.0,30.0,0.0,DD/MM/YYYY,0.5027
mn0000860162,5.0,1.0,418.0,0.009433962264150943,Q and Not U,0.7919
mn0000515755,10.0,4.0,251.0,0.022641509433962263,Brainiac,0.8493
mn0000746791,5.0,3.0,1481.0,0.001343183344526528,Six Finger Satellite,0.6439
mn0000307135,5.0,4.0,2513.0,0.0003965107057890563,Rick Nielsen,0.5736
mn0000146490,1.0,1.0,473.0,0.0,Fastball,0.5012
mn0000385611,15.0,1.0,1409.0,0.009824561403508772,Redd Kross,0.9907
mn0000751256,4.0,3.0,1932.0,0.0005157297576070139,Superdrag,0.5787
mn0003622545,0.0,1.0,319.0,-0.003125,Stokley,0.5993
mn0000086826,3.0,1.0,45.0,0.04081632653061224,Irene Cara,0.6584
mn0000894847,9.0,3.0,279.0,0.020618556701030927,The Pointer Sisters,0.8521
mn0000035076,13.0,4.0,1039.0,0.008522727272727272,Soul II Soul,0.9378
mn0000951254,11.0,1.0,2237.0,0.004446420631391729,Harmonia,0.9659
mn0000884449,3.0,1.0,601.0,0.003305785123966942,O.A.R.,0.6542
mn0000503460,14.0,0.0,455.0,0.029850746268656716,Adele,0.9933
mn0002639628,12.0,1.0,213.0,0.048672566371681415,Ed Sheeran,0.9746
mn0000141805,2.0,0.0,672.0,0.002967359050445104,James Newton,0.6672
mn0000122219,3.0,2.0,677.0,0.001466275659824047,Craig David,0.5834
mn0000171776,0.0,1.0,534.0,-0.001869158878504673,Dollar Brand,0.5926
mn0000219021,7.0,3.0,198.0,0.019230769230769232,Luiz Bonfá,0.7767
mn0000292559,3.0,0.0,21.0,0.125,Roberto Menescal,0.7384
mn0000118493,0.0,5.0,127.0,-0.03787878787878788,João Donato,0.8469
mn0000237296,4.0,0.0,30.0,0.11764705882352941,DeFord Bailey,0.7901
mn0000177857,1.0,1.0,923.0,0.0,Don Byron,0.4969
mn0000251494,21.0,3.0,8.0,0.5625,Leroy Carr,0.9973
mn0000771703,1.0,1.0,322.0,0.0,Charlotte Gainsbourg,0.4989
mn0000321321,4.0,2.0,1623.0,0.0012277470841006752,Lulu,0.6605
mn0000463527,3.0,5.0,1256.0,-0.0015822784810126582,Return to Forever,0.6492
mn0000268762,2.0,2.0,1183.0,0.0,Vernon Reid,0.5021
mn0000626000,0.0,1.0,58.0,-0.01694915254237288,Buell Neidlinger,0.5845
mn0000896298,16.0,13.0,8.0,0.08108108108108109,Oscar Pettiford,0.6624
mn0000142208,1.0,12.0,321.0,-0.03293413173652695,Eddie Murphy,0.9747
mn0000755032,0.0,1.0,24.0,-0.04,Steve Harvey,0.5931
mn0000678077,0.0,1.0,71.0,-0.013888888888888888,Dave Chappelle,0.5919
mn0000056721,2.0,5.0,649.0,-0.004573170731707317,The Exploding Hearts,0.7254
mn0000479113,4.0,0.0,1956.0,0.0020408163265306124,The Nerves,0.8014
mn0000048481,19.0,1.0,494.0,0.03501945525291829,The Black Dog,0.9988
mn0000056625,3.0,1.0,2927.0,0.000682360968952576,Big Country,0.6497
mn0002079192,1.0,0.0,22.0,0.043478260869565216,Zo!,0.5899
mn0000146933,1.0,0.0,626.0,0.001594896331738437,James Honeyman-Scott,0.5873
mn0000767068,5.0,5.0,1246.0,0.0,Keith Richards,0.4904
mn0000799081,0.0,2.0,793.0,-0.0025157232704402514,Full Force,0.6719
mn0000353622,13.0,5.0,846.0,0.009259259259259259,Richie Hawtin,0.9062
mn0000800426,4.0,5.0,1170.0,-0.0008481764206955047,Greg Brown,0.5861
mn0000747627,0.0,1.0,1061.0,-0.0009416195856873823,Patty Larkin,0.5841
mn0000302083,1.0,2.0,349.0,-0.002840909090909091,Utah Phillips,0.584
mn0000227487,0.0,2.0,1016.0,-0.0019646365422396855,John Gorka,0.6633
mn0000492611,2.0,4.0,836.0,-0.0023752969121140144,Osibisa,0.6562
mn0000043241,0.0,1.0,2207.0,-0.0004528985507246377,Susanna Hoffs,0.5832
mn0000069105,9.0,1.0,53.0,0.12698412698412698,Big Maceo Merriweather,0.928
mn0000822837,2.0,0.0,9.0,0.18181818181818182,Dickie Goodman,0.6597
mn0000397042,3.0,3.0,145.0,0.0,Maynard Ferguson,0.4939
mn0002057228,1.0,0.0,127.0,0.0078125,The Sea Lions,0.5998
mn0000148436,7.0,2.0,615.0,0.008012820512820512,Bedhead,0.8375
mn0000577885,1.0,0.0,318.0,0.003134796238244514,A.R.E. Weapons,0.5828
mn0000528675,2.0,0.0,401.0,0.004962779156327543,David Arkenstone,0.6698
mn0000051063,1.0,1.0,1490.0,0.0,The Five Americans,0.4984
mn0000824895,0.0,2.0,57.0,-0.03389830508474576,El Chicano,0.6716
mn0000097509,2.0,0.0,312.0,0.006369426751592357,Con Funk Shun,0.6684
mn0002960510,1.0,0.0,71.0,0.013888888888888888,A*Teens,0.5851
mn0000670088,2.0,0.0,224.0,0.008849557522123894,Dan Hicks & His Hot Licks,0.6702
mn0000118717,1.0,0.0,263.0,0.003787878787878788,Consolidated,0.5918
mn0000632209,1.0,5.0,729.0,-0.005442176870748299,Buzz Osborne,0.7798
mn0000057513,12.0,9.0,653.0,0.004451038575667656,Ron Asheton,0.6773
mn0000588183,7.0,6.0,2259.0,0.00044014084507042255,Thurston Moore,0.5694
mn0000740746,1.0,0.0,659.0,0.0015151515151515152,Foster & Lloyd,0.5888
mn0000371879,4.0,3.0,1712.0,0.0005817335660267597,Pure Prairie League,0.5746
mn0000351935,2.0,7.0,2886.0,-0.0017271157167530224,Jimmie Dale Gilmore,0.8224
mn0000523398,1.0,0.0,612.0,0.0016313213703099511,Brother Ali,0.5861
mn0000185175,1.0,0.0,19.0,0.05,Leopold Godowsky,0.5906
mn0001199085,3.0,0.0,141.0,0.020833333333333332,François Bayle,0.7379
mn0000178114,1.0,1.0,70.0,0.0,Victor Wooten,0.5066
mn0000155044,5.0,1.0,2503.0,0.0015942606616181746,Everlast,0.783
mn0000220194,5.0,3.0,311.0,0.006269592476489028,MC Eiht,0.6545
mn0002014409,4.0,0.0,694.0,0.0057306590257879654,Tame Impala,0.7919
mn0000793845,1.0,1.0,1134.0,0.0,Falco,0.5093
mn0000669303,3.0,2.0,2421.0,0.00041220115416323167,Golden Earring,0.5795
mn0000292845,5.0,8.0,1587.0,-0.001875,Mark Mothersbaugh,0.7016
mn0000405142,0.0,1.0,375.0,-0.0026595744680851063,Ray J,0.5842
mn0000936095,4.0,2.0,1266.0,0.0015723270440251573,Tonic,0.6545
mn0000013393,2.0,5.0,630.0,-0.004709576138147566,Tower of Power,0.7135
mn0000341672,13.0,9.0,1777.0,0.0022234574763757642,No Doubt,0.7301
mn0000366863,5.0,0.0,203.0,0.02403846153846154,Pro-Pain,0.8444
mn0000040124,2.0,2.0,1233.0,0.0,The Ataris,0.502
mn0000201297,6.0,3.0,858.0,0.0034602076124567475,Foghat,0.7146
mn0000517607,9.0,3.0,1407.0,0.004228329809725159,Brand New,0.8548
mn0000082316,1.0,1.0,91.0,0.0,Biréli Lagrène,0.4954
mn0000859509,22.0,8.0,159.0,0.07407407407407407,Quicksand,0.9791
mn0000037704,0.0,1.0,15.0,-0.0625,The Barrett Sisters,0.5789
mn0000073040,1.0,1.0,160.0,0.0,Bobby Orlando,0.4952
mn0000245635,13.0,2.0,24.0,0.28205128205128205,Johnny Dodds,0.9716
mn0000296904,1.0,0.0,610.0,0.0016366612111292963,Love as Laughter,0.5924
mn0000852842,1.0,6.0,823.0,-0.006024096385542169,Planxty,0.8392
mn0000781094,8.0,3.0,268.0,0.017921146953405017,The Clancy Brothers,0.8249
mn0000628541,4.0,1.0,130.0,0.022222222222222223,Byron Lee,0.7243
mn0000037973,1.0,0.0,313.0,0.0031847133757961785,The Accused,0.5895
mn0000182155,12.0,1.0,125.0,0.07971014492753623,Flea,0.9757
mn0000242545,6.0,1.0,1145.0,0.004340277777777778,Les Claypool,0.8439
mn0000593930,0.0,1.0,2145.0,-0.00046598322460391424,Argent,0.5882
mn0000001433,6.0,3.0,171.0,0.016666666666666666,Pam Tillis,0.7132
mn0000214580,7.0,2.0,230.0,0.02092050209205021,Dimmu Borgir,0.8277
mn0000837946,0.0,2.0,251.0,-0.007905138339920948,Juice Newton,0.6713
mn0000115544,1.0,0.0,265.0,0.0037593984962406013,Christopher Williams,0.5857
mn0000259270,2.0,0.0,25.0,0.07407407407407407,Arrow,0.6667
mn0000785101,3.0,5.0,410.0,-0.004784688995215311,Bananarama,0.6506
mn0000869076,0.0,1.0,26.0,-0.037037037037037035,João Palma,0.6
mn0000803162,2.0,3.0,187.0,-0.005208333333333333,Grady Tate,0.5852
mn0000189848,1.0,1.0,123.0,0.0,Frank Butler,0.491
mn0000924711,4.0,0.0,385.0,0.010282776349614395,Thee Headcoatees,0.8047
mn0000268605,0.0,1.0,448.0,-0.0022271714922048997,Jeremy Camp,0.5896
mn0000013583,1.0,0.0,2001.0,0.0004995004995004995,Shawn Mullins,0.587
mn0000079392,4.0,0.0,1579.0,0.002526847757422615,Keith Green,0.7986
mn0000300752,2.0,2.0,223.0,0.0,Urban Dance Squad,0.5064
mn0000057124,1.0,2.0,1784.0,-0.0005595970900951316,The Chambers Brothers,0.584
mn0000415196,1.0,0.0,904.0,0.0011049723756906078,The Plugz,0.596
mn0000795599,1.0,0.0,37.0,0.02631578947368421,Dodo Marmarosa,0.5826
mn0001203545,2.0,1.0,103.0,0.009433962264150943,Diamond Darrell,0.5802
mn0000191512,2.0,0.0,53.0,0.03636363636363636,Greg Graffin,0.672
mn0000962906,2.0,0.0,18.0,0.1,Dave Mustaine,0.6728
mn0000499741,2.0,0.0,7.0,0.2222222222222222,Adrian Smith,0.6672
mn0000079610,0.0,1.0,43.0,-0.022727272727272728,Kerry King,0.5891
mn0000307525,1.0,1.0,14.0,0.0,Scott Ian,0.5013
mn0000356702,0.0,1.0,26.0,-0.037037037037037035,K.K. Downing,0.5752
mn0000663113,0.0,1.0,26.0,-0.037037037037037035,Glenn Tipton,0.5842
mn0000067539,2.0,0.0,3.0,0.4,Billy Gibbons,0.6755
mn0000182855,2.0,0.0,887.0,0.0022497187851518562,David Murray,0.674
mn0000588508,7.0,9.0,1906.0,-0.001040582726326743,Ace Frehley,0.6355
mn0000466442,1.0,0.0,25.0,0.038461538461538464,Olga Tañón,0.5863
mn0000291502,6.0,0.0,34.0,0.15,Juan Luis Guerra,0.8907
mn0000574861,0.0,1.0,36.0,-0.02702702702702703,El Chapo de Sinaloa,0.5787
mn0000413601,2.0,1.0,523.0,0.0019011406844106464,"Ray Parker, Jr.",0.5852
mn0000675728,1.0,0.0,159.0,0.00625,Hezekiah Walker,0.582
mn0000741380,2.0,2.0,400.0,0.0,Donnie McClurkin,0.5046
mn0002050767,1.0,0.0,46.0,0.02127659574468085,Giovanni Sollima,0.5829
mn0000604702,1.0,0.0,314.0,0.0031746031746031746,Afro Celt Sound System,0.5844
mn0000891907,5.0,0.0,38.0,0.11627906976744186,Orchestra Baobab,0.8426
mn0000077951,1.0,0.0,1.0,0.5,Baka Beyond,0.5907
mn0000171728,2.0,4.0,110.0,-0.017241379310344827,Ethel Merman,0.6567
mn0000064817,12.0,5.0,31.0,0.14583333333333334,Big Walter Horton,0.8801
mn0000420967,11.0,0.0,0.0,1.0,Memphis Jug Band,0.9793
mn0000665257,2.0,2.0,15.0,0.0,Hammie Nixon,0.5008
mn0000210425,6.0,7.0,1438.0,-0.0006891798759476223,Johnny Thunders & the Heartbreakers,0.5754
mn0000811153,6.0,1.0,1731.0,0.0028768699654775605,Unrest,0.8351
mn0001404029,1.0,0.0,2.0,0.3333333333333333,Antony Chen,0.5909
mn0001916129,3.0,0.0,0.0,1.0,Rob Theakston,0.7441
mn0000483986,5.0,5.0,2180.0,0.0,The Pink Fairies,0.498
mn0000368451,2.0,1.0,448.0,0.0022172949002217295,Nana Mouskouri,0.5807
mn0000495784,5.0,3.0,288.0,0.006756756756756757,Keely Smith,0.6466
mn0000611087,1.0,0.0,345.0,0.002890173410404624,Tocotronic,0.5829
mn0001525775,11.0,1.0,116.0,0.078125,Delia Derbyshire,0.9686
mn0000616557,2.0,0.0,2.0,0.5,Albert Nicholas,0.6663
mn0000303878,6.0,2.0,14.0,0.18181818181818182,Pee Wee Russell,0.7833
mn0000793321,1.0,3.0,15.0,-0.10526315789473684,Frank Teschemacher,0.6634
mn0000888491,1.0,1.0,16.0,0.0,Omer Simeon,0.5027
mn0000923384,2.0,10.0,1166.0,-0.006791171477079796,Molly Hatchet,0.9188
mn0000842730,6.0,0.0,695.0,0.008559201141226819,Jay Reatard,0.8894
mn0000133420,5.0,1.0,93.0,0.04040404040404041,Dwarves,0.7893
mn0000648407,4.0,8.0,732.0,-0.005376344086021506,Candlemass,0.7632
mn0000754375,4.0,0.0,479.0,0.008281573498964804,Swamp Dogg,0.8023
mn0000351842,2.0,4.0,308.0,-0.006369426751592357,Jimmy Castor,0.6542
mn0000987860,1.0,0.0,122.0,0.008130081300813009,Friends of Dean Martinez,0.5918
mn0000249175,7.0,4.0,349.0,0.008333333333333333,Les Baxter,0.7022
mn0000129457,0.0,1.0,117.0,-0.00847457627118644,James Clay,0.5898
mn0000097426,0.0,1.0,451.0,-0.0022123893805309734,Booker Ervin,0.5888
mn0002393596,4.0,0.0,133.0,0.029197080291970802,Avicii,0.8
mn0000511540,2.0,0.0,449.0,0.004434589800443459,The Units,0.6688
mn0000766444,0.0,2.0,1690.0,-0.001182033096926714,The Horrors,0.6637
mn0000745316,10.0,13.0,1279.0,-0.002304147465437788,Stanley Clarke,0.6763
mn0000776576,3.0,1.0,181.0,0.010810810810810811,Israel Houghton,0.653
mn0000165304,3.0,7.0,31.0,-0.0975609756097561,Carl Stalling,0.7764
mn0000258567,5.0,2.0,1278.0,0.0023346303501945525,Dillinger Four,0.7231
mn0000302080,4.0,1.0,22.0,0.1111111111111111,Peetie Wheatstraw,0.7192
mn0000826917,1.0,0.0,149.0,0.006666666666666667,Long John Hunter,0.5887
mn0000084383,1.0,0.0,1244.0,0.0008032128514056225,Bill Morrissey,0.5935
mn0000942498,2.0,0.0,2.0,0.5,Hunters & Collectors,0.6651
mn0000770629,7.0,9.0,225.0,-0.008298755186721992,Illinois Jacquet,0.6266
mn0000265440,2.0,0.0,251.0,0.007905138339920948,Jorma Kaukonen,0.6622
mn0000796950,11.0,0.0,27.0,0.2894736842105263,Elizabeth Cotten,0.9761
mn0000174100,7.0,2.0,912.0,0.0054288816503800215,Esham,0.8324
mn0000222436,1.0,6.0,2035.0,-0.002448579823702253,David Lee Roth,0.8308
mn0000462110,6.0,4.0,521.0,0.003766478342749529,The Reverend Horton Heat,0.6537
mn0000789429,8.0,0.0,9.0,0.47058823529411764,Behemoth,0.941
mn0000022981,1.0,0.0,38.0,0.02564102564102564,Terrorizer,0.5963
mn0000854203,2.0,1.0,535.0,0.0018587360594795538,Porcupine Tree,0.5901
mn0001490741,2.0,0.0,5.0,0.2857142857142857,Giovanni Gabrieli,0.6684
mn0001416262,3.0,2.0,5.0,0.1,Orlande de Lassus,0.5809
mn0000375239,1.0,1.0,305.0,0.0,Marty Wilde,0.4957
mn0000546735,2.0,0.0,75.0,0.025974025974025976,Gilbert O'Sullivan,0.665
mn0000222093,2.0,2.0,981.0,0.0,U.S. Maple,0.5026
mn0000293843,19.0,16.0,2329.0,0.0012690355329949238,Royal Trux,0.6645
mn0001717415,3.0,0.0,83.0,0.03488372093023256,Hudson Mohawke,0.7309
mn0000366341,2.0,0.0,1.0,0.6666666666666666,George Szell,0.6713
mn0000224920,2.0,0.0,54.0,0.03571428571428571,John Hicks,0.6658
mn0000168110,4.0,0.0,410.0,0.00966183574879227,Downset,0.7896
mn0000520545,8.0,2.0,2507.0,0.0023837902264600714,My Chemical Romance,0.87
mn0000227415,3.0,3.0,335.0,0.0,Dee Dee Bridgewater,0.4911
mn0000017929,9.0,1.0,328.0,0.023668639053254437,Patti Austin,0.9333
mn0000617568,1.0,0.0,272.0,0.003663003663003663,Brenton Wood,0.5853
mn0000060885,0.0,1.0,993.0,-0.001006036217303823,Holly Cole,0.5913
mn0000193594,0.0,1.0,1116.0,-0.0008952551477170994,Madeleine Peyroux,0.5889
mn0000255210,2.0,6.0,610.0,-0.006472491909385114,Diana Krall,0.7781
mn0000197460,0.0,8.0,1919.0,-0.0041515308770108976,Cassandra Wilson,0.9396
mn0000377891,3.0,2.0,1606.0,0.0006207324643078833,Nazareth,0.5757
mn0000799100,1.0,1.0,1995.0,0.0,Great White,0.4997
mn0000253408,1.0,0.0,653.0,0.0015290519877675841,White Lion,0.5882
mn0000125561,1.0,3.0,2060.0,-0.0009689922480620155,Cinderella,0.6502
mn0000020812,3.0,0.0,322.0,0.009230769230769232,Slaughter,0.7349
mn0000181329,3.0,2.0,1973.0,0.0005055611729019212,David Johansen,0.5848
mn0000153443,4.0,3.0,222.0,0.004366812227074236,Fabolous,0.5755
mn0000860985,1.0,0.0,173.0,0.005747126436781609,Mary Mary,0.5906
mn0000163365,2.0,0.0,172.0,0.011494252873563218,Catatonia,0.6638
mn0000289599,17.0,10.0,638.0,0.010526315789473684,Linkin Park,0.8511
mn0000242211,1.0,0.0,354.0,0.0028169014084507044,Saliva,0.5955
mn0000178122,2.0,0.0,266.0,0.007462686567164179,Filter,0.6613
mn0000007731,5.0,3.0,1668.0,0.0011933174224343676,Papa Roach,0.6433
mn0000139418,1.0,3.0,576.0,-0.0034482758620689655,D12,0.6636
mn0000635466,0.0,3.0,629.0,-0.004746835443037975,Bubba Sparxxx,0.7478
mn0000162487,10.0,10.0,721.0,0.0,Dixie Chicks,0.4986
mn0000541125,0.0,9.0,1991.0,-0.0045,Gerry & the Pacemakers,0.9518
mn0000307102,1.0,0.0,392.0,0.002544529262086514,Puddle of Mudd,0.5905
mn0000178536,3.0,0.0,2237.0,0.0013392857142857143,Edgar Winter,0.7425
mn0000135378,2.0,4.0,304.0,-0.0064516129032258064,James Booker,0.6469
mn0000751604,38.0,39.0,1494.0,-0.0006365372374283895,Slint,0.5428
mn0001541405,3.0,1.0,29.0,0.06060606060606061,DJ Harvey,0.6581
mn0000675942,1.0,2.0,31.0,-0.029411764705882353,Danny Krivit,0.5956
mn0000450700,2.0,3.0,72.0,-0.012987012987012988,Noel Redding,0.5798
mn0000818595,1.0,0.0,115.0,0.008620689655172414,Joshua Rifkin,0.5913
mn0000042540,1.0,0.0,282.0,0.0035335689045936395,The Berzerker,0.5905
mn0000770007,3.0,3.0,887.0,0.0,King Diamond,0.4946
mn0000752877,4.0,3.0,685.0,0.001445086705202312,Tha Alkaholiks,0.5825
mn0000227988,2.0,2.0,660.0,0.0,House of Pain,0.4977
mn0000074616,0.0,2.0,225.0,-0.00881057268722467,Borbetomagus,0.6793
mn0000955670,1.0,1.0,457.0,0.0,Henry Flynt,0.5004
mn0000672835,2.0,1.0,471.0,0.002109704641350211,Hella,0.5827
mn0000887223,2.0,0.0,411.0,0.004842615012106538,Michael Feinstein,0.6608
mn0000060306,3.0,3.0,119.0,0.0,Harold Arlen,0.4917
mn0000685751,5.0,0.0,22.0,0.18518518518518517,Yma Sumac,0.8446
mn0000764178,6.0,0.0,32.0,0.15789473684210525,Josephine Baker,0.8891
mn0000496487,4.0,9.0,955.0,-0.005165289256198347,Adam Ant,0.8131
mn0000851731,8.0,1.0,1193.0,0.005823627287853577,Pizzicato Five,0.9134
mn0000944700,1.0,1.0,221.0,0.0,Leona Lewis,0.5025
mn0002528416,5.0,0.0,9.0,0.35714285714285715,Disclosure,0.8516
